,2019_1,2020_1,2021_1,2022_1
0,0.17082085382905599,0.19040801210874447,0.20864616938952918,0.17558481573268453
1,0.10711248133470802,0.13828344526187067,0.1283814065607251,0.17588937736361385
2,0.07774715596579015,0.07529898281362143,0.09135634709459403,0.09997025185117275
3,0.135599150459302,0.06987873870705243,0.14431771925346237,0.199686128541571
4,0.13883660706156217,0.15306544612102335,0.07597296499288834,0.1102817565920077
5,0.05753839619531273,0.10852254287816317,0.09213131369877645,0.10857518385723407
6,-0.010554330600902589,0.059661886634062695,0.019057812907034788,0.05272735193485718
7,0.411309959790204,0.42004244089318576,0.37214994509761135,0.3672243709671773
